143.9853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0886, 0.0817, 0.0030, 0.9927);(2.2926, 0.8209, -2.6873);(0.0000, -0.9554, 0.0000, 0.2952);0;test

145.9853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1784, 0.8209, 1.4573);(0.0000, -0.9628, 0.0000, 0.2701);0;test
146.0053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.1723, 0.8209, 1.4622);(0.0000, -0.9659, 0.0000, 0.2589);0;test
146.0253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.1576, 0.8209, 1.4739);(0.0000, -0.9717, 0.0000, 0.2363);0;test
146.0453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1396, 0.8209, 1.4883);(0.0000, -0.9770, 0.0000, 0.2133);0;test
146.0653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1199, 0.8209, 1.5041);(0.0000, -0.9816, 0.0000, 0.1908);0;test
146.0853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1097, 0.8209, 1.5123);(0.0000, -0.9838, 0.0000, 0.1791);0;test
146.1053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.0897, 0.8209, 1.5283);(0.0000, -0.9877, 0.0000, 0.1561);0;test
146.1253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.0700, 0.8209, 1.5440);(0.0000, -0.9911, 0.0000, 0.1334);0;test
146.1453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0832, 0.0038, 0.9925);(-0.0495, 0.8209, 1.5604);(0.0000, -0.9940, 0.0000, 0.1097);0;test
146.1653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0038, 0.9925);(-0.0299, 0.8209, 1.5761);(0.0000, -0.9962, 0.0000, 0.0869);0;test
146.1853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(-0.0101, 0.8209, 1.5919);(0.0000, -0.9980, 0.0000, 0.0639);0;test
146.2053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0038, 0.9925);(-0.0001, 0.8209, 1.5999);(0.0000, -0.9986, 0.0000, 0.0523);0;test
146.2253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0201, 0.8209, 1.6161);(0.0000, -0.9996, 0.0000, 0.0288);0;test
146.2453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0039, 0.9925);(0.0400, 0.8209, 1.6320);(0.0000, -1.0000, 0.0000, 0.0056);0;test
146.2653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0039, 0.9925);(0.0600, 0.8209, 1.6480);(0.0000, -0.9998, 0.0000, -0.0178);0;test
146.2853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0797, 0.8209, 1.6638);(0.0000, -0.9992, 0.0000, -0.0408);0;test
146.3053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0900, 0.8209, 1.6720);(0.0000, -0.9986, 0.0000, -0.0527);0;test
146.3253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.1097, 0.8209, 1.6878);(0.0000, -0.9971, 0.0000, -0.0757);0;test
146.3453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0832, 0.0039, 0.9925);(0.1295, 0.8209, 1.7036);(0.0000, -0.9951, 0.0000, -0.0987);0;test
146.3653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.1495, 0.8209, 1.7196);(0.0000, -0.9925, 0.0000, -0.1219);0;test
146.3853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.1697, 0.8209, 1.7357);(0.0000, -0.9894, 0.0000, -0.1452);0;test
146.4053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.1795, 0.8209, 1.7436);(0.0000, -0.9877, 0.0000, -0.1565);0;test
146.4253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.1995, 0.8209, 1.7596);(0.0000, -0.9838, 0.0000, -0.1795);0;test
146.4453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.2193, 0.8209, 1.7755);(0.0000, -0.9793, 0.0000, -0.2022);0;test
146.4653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0833, 0.0040, 0.9925);(0.2398, 0.8209, 1.7918);(0.0000, -0.9742, 0.0000, -0.2255);0;test
146.4853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.2592, 0.8209, 1.8074);(0.0000, -0.9689, 0.0000, -0.2475);0;test
146.5053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.2697, 0.8209, 1.8158);(0.0000, -0.9658, 0.0000, -0.2594);0;test
146.5253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.2895, 0.8209, 1.8316);(0.0000, -0.9595, 0.0000, -0.2816);0;test
146.5453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.3096, 0.8209, 1.8477);(0.0000, -0.9527, 0.0000, -0.3039);0;test
146.5653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0834, 0.0040, 0.9925);(0.3303, 0.8209, 1.8643);(0.0000, -0.9451, 0.0000, -0.3269);0;test
146.5853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.3497, 0.8209, 1.8797);(0.0000, -0.9374, 0.0000, -0.3481);0;test
146.6053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.3596, 0.8209, 1.8877);(0.0000, -0.9334, 0.0000, -0.3590);0;test
146.6253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.3792, 0.8209, 1.9033);(0.0000, -0.9249, 0.0000, -0.3802);0;test
146.6453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.3991, 0.8209, 1.9193);(0.0000, -0.9158, 0.0000, -0.4015);0;test
146.6653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0040, 0.9925);(0.4194, 0.8209, 1.9355);(0.0000, -0.9061, 0.0000, -0.4231);0;test
146.6853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0041, 0.9925);(0.4391, 0.8209, 1.9513);(0.0000, -0.8961, 0.0000, -0.4439);0;test
146.7053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0832, 0.0040, 0.9925);(0.4495, 0.8209, 1.9596);(0.0000, -0.8907, 0.0000, -0.4547);0;test
146.7253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.4689, 0.8209, 1.9756);(0.0000, -0.8799, 0.0000, -0.4751);0;test
146.7453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.4888, 0.8209, 1.9915);(0.0000, -0.8686, 0.0000, -0.4954);0;test
146.7653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.5087, 0.8209, 2.0075);(0.0000, -0.8568, 0.0000, -0.5156);0;test
146.7853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0832, 0.0040, 0.9925);(0.5282, 0.8209, 2.0232);(0.0000, -0.8448, 0.0000, -0.5351);0;test
146.8053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0042, 0.9925);(0.5387, 0.8209, 2.0316);(0.0000, -0.8382, 0.0000, -0.5454);0;test
146.8253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.5579, 0.8209, 2.0471);(0.0000, -0.8256, 0.0000, -0.5642);0;test
146.8453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.5776, 0.8209, 2.0629);(0.0000, -0.8124, 0.0000, -0.5831);0;test
146.8653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.5976, 0.8209, 2.0790);(0.0000, -0.7984, 0.0000, -0.6021);0;test
146.8853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0833, 0.0042, 0.9925);(0.6175, 0.8209, 2.0950);(0.0000, -0.7847, 0.0000, -0.6199);0;test
146.9053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.6277, 0.8209, 2.1032);(0.0000, -0.7777, 0.0000, -0.6287);0;test
146.9253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.6472, 0.8209, 2.1189);(0.0000, -0.7646, 0.0000, -0.6445);0;test
146.9453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0833, 0.0041, 0.9925);(0.6669, 0.8209, 2.1346);(0.0000, -0.7518, 0.0000, -0.6594);0;test
146.9653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.6871, 0.8209, 2.1509);(0.0000, -0.7389, 0.0000, -0.6739);0;test
146.9853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0040, 0.9925);(0.7067, 0.8209, 2.1666);(0.0000, -0.7267, 0.0000, -0.6870);0;test
147.0053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0040, 0.9925);(0.7169, 0.8209, 2.1747);(0.0000, -0.7205, 0.0000, -0.6934);0;test
147.0253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0040, 0.9925);(0.7365, 0.8209, 2.1904);(0.0000, -0.7090, 0.0000, -0.7052);0;test
147.0453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.7566, 0.8209, 2.2066);(0.0000, -0.6974, 0.0000, -0.7167);0;test
147.0653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.7773, 0.8209, 2.2232);(0.0000, -0.6859, 0.0000, -0.7277);0;test
147.0853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0040, 0.9925);(0.7965, 0.8209, 2.2386);(0.0000, -0.6756, 0.0000, -0.7372);0;test
147.1053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.8062, 0.8209, 2.2463);(0.0000, -0.6706, 0.0000, -0.7418);0;test
147.1253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.8260, 0.8209, 2.2622);(0.0000, -0.6605, 0.0000, -0.7509);0;test
147.1453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.8461, 0.8209, 2.2783);(0.0000, -0.6506, 0.0000, -0.7594);0;test
147.1653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0833, 0.0040, 0.9925);(0.8663, 0.8209, 2.2945);(0.0000, -0.6411, 0.0000, -0.7675);0;test
147.1853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.8858, 0.8209, 2.3102);(0.0000, -0.6322, 0.0000, -0.7748);0;test
147.2053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.8962, 0.8209, 2.3184);(0.0000, -0.6277, 0.0000, -0.7785);0;test
147.2253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0834, 0.0041, 0.9925);(0.9159, 0.8209, 2.3342);(0.0000, -0.6192, 0.0000, -0.7852);0;test
147.2453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.9352, 0.8209, 2.3497);(0.0000, -0.6113, 0.0000, -0.7914);0;test
147.2653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.9556, 0.8209, 2.3661);(0.0000, -0.6032, 0.0000, -0.7976);0;test
147.2853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0041, 0.9925);(0.9749, 0.8209, 2.3815);(0.0000, -0.5959, 0.0000, -0.8031);0;test
147.3053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(0.9854, 0.8209, 2.3899);(0.0000, -0.5921, 0.0000, -0.8059);0;test
147.3253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0040, 0.9925);(1.0051, 0.8209, 2.4057);(0.0000, -0.5850, 0.0000, -0.8110);0;test
147.3453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0833, 0.0040, 0.9925);(1.0247, 0.8209, 2.4214);(0.0000, -0.5784, 0.0000, -0.8158);0;test
147.3653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.0448, 0.8209, 2.4374);(0.0000, -0.5718, 0.0000, -0.8204);0;test
147.3853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.0643, 0.8209, 2.4530);(0.0000, -0.5657, 0.0000, -0.8246);0;test
147.4053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.0750, 0.8209, 2.4615);(0.0000, -0.5625, 0.0000, -0.8268);0;test
147.4253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.0944, 0.8209, 2.4771);(0.0000, -0.5568, 0.0000, -0.8307);0;test
147.4453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.1140, 0.8209, 2.4927);(0.0000, -0.5513, 0.0000, -0.8343);0;test
147.4653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0834, 0.0041, 0.9925);(1.1342, 0.8209, 2.5089);(0.0000, -0.5458, 0.0000, -0.8379);0;test
147.4853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0835, 0.0041, 0.9925);(1.1540, 0.8209, 2.5246);(0.0000, -0.5408, 0.0000, -0.8412);0;test
147.5053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0835, 0.0041, 0.9925);(1.1644, 0.8209, 2.5329);(0.0000, -0.5382, 0.0000, -0.8428);0;test
147.5253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0835, 0.0041, 0.9925);(1.1837, 0.8209, 2.5483);(0.0000, -0.5337, 0.0000, -0.8457);0;test
147.5453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0835, 0.0041, 0.9925);(1.2038, 0.8209, 2.5642);(0.0000, -0.5292, 0.0000, -0.8485);0;test
147.5653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0835, 0.0041, 0.9925);(1.2244, 0.8209, 2.5805);(0.0000, -0.5248, 0.0000, -0.8512);0;test
147.5853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0041, 0.9925);(1.2441, 0.8209, 2.5960);(0.0000, -0.5208, 0.0000, -0.8537);0;test
147.6053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0041, 0.9925);(1.2542, 0.8209, 2.6041);(0.0000, -0.5188, 0.0000, -0.8549);0;test
147.6253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0040, 0.9925);(1.2741, 0.8209, 2.6198);(0.0000, -0.5150, 0.0000, -0.8572);0;test
147.6453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0041, 0.9925);(1.2945, 0.8209, 2.6360);(0.0000, -0.5114, 0.0000, -0.8593);0;test
147.6653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0040, 0.9925);(1.3148, 0.8209, 2.6515);(0.0000, -0.5083, 0.0000, -0.8612);0;test
147.6853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0039, 0.9925);(1.3341, 0.8209, 2.6667);(0.0000, -0.5056, 0.0000, -0.8628);0;test
147.7053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0040, 0.9925);(1.3448, 0.8209, 2.6747);(0.0000, -0.5051, 0.0000, -0.8631);0;test
147.7253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0836, 0.0039, 0.9925);(1.3653, 0.8209, 2.6864);(0.0000, -0.5065, 0.0000, -0.8623);0;test
147.7453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0837, 0.0039, 0.9925);(1.3876, 0.8209, 2.6947);(0.0000, -0.5111, 0.0000, -0.8595);0;test
147.7653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0837, 0.0038, 0.9925);(1.4117, 0.8209, 2.6995);(0.0000, -0.5188, 0.0000, -0.8549);0;test
147.7853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0837, 0.0038, 0.9925);(1.4363, 0.8209, 2.7003);(0.0000, -0.5287, 0.0000, -0.8488);0;test
147.8053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0838, 0.0038, 0.9925);(1.4498, 0.8209, 2.6998);(0.0000, -0.5340, 0.0000, -0.8455);0;test
147.8253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0838, 0.0038, 0.9925);(1.4745, 0.8209, 2.6990);(0.0000, -0.5432, 0.0000, -0.8396);0;test
147.8453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0837, 0.0039, 0.9925);(1.4999, 0.8209, 2.6981);(0.0000, -0.5522, 0.0000, -0.8337);0;test
147.8653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0838, 0.0038, 0.9925);(1.5258, 0.8209, 2.6972);(0.0000, -0.5609, 0.0000, -0.8279);0;test
147.8853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0838, 0.0038, 0.9925);(1.5507, 0.8209, 2.6963);(0.0000, -0.5688, 0.0000, -0.8225);0;test
147.9053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0839, 0.0038, 0.9925);(1.5641, 0.8209, 2.6958);(0.0000, -0.5729, 0.0000, -0.8196);0;test
147.9253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0839, 0.0039, 0.9925);(1.5889, 0.8209, 2.6949);(0.0000, -0.5801, 0.0000, -0.8145);0;test
147.9453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0838, 0.0039, 0.9925);(1.6144, 0.8209, 2.6941);(0.0000, -0.5872, 0.0000, -0.8095);0;test
147.9653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0839, 0.0038, 0.9925);(1.6409, 0.8209, 2.6931);(0.0000, -0.5941, 0.0000, -0.8044);0;test

